SNo,Year,All-Star,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
23567,2016,0,Bismack Biyombo,C,23,TOR,82,22,1808,14.9,0.586,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,,2.8,3.1,5.9,0.156,,-2.4,2.3,-0.1,0.9,156,288,0.542,0,1,0,156,287,0.544,0.542,142,226,0.628,182,473,655,29,19,133,71,225,454
23568,2016,0,Nemanja Bjelica,PF,27,MIN,60,0,1075,11.2,0.594,0.532,0.234,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,,1.4,0.6,1.9,0.087,,0.5,-0.2,0.3,0.6,110,235,0.468,48,125,0.384,62,110,0.564,0.57,40,55,0.727,49,161,210,83,26,21,47,154,308
23569,2016,0,Tarik Black,C,24,LAL,39,0,496,12.3,0.537,0,0.433,9.2,25.4,17,5.2,1.4,2.9,15.1,12.9,,0.3,0.4,0.7,0.072,,-4,0.6,-3.4,-0.2,57,104,0.548,0,0,,57,104,0.548,0.548,19,45,0.422,44,113,157,16,14,18,22,78,133
23570,2016,0,DeJuan Blair,C,26,WAS,29,0,218,5.4,0.414,0.015,0.191,10.1,19.4,14.6,7.3,1.8,0.7,16.9,17.8,,-0.3,0.3,-0.1,-0.015,,-6.3,-0.1,-6.4,-0.2,28,68,0.412,0,1,0,28,67,0.418,0.412,5,13,0.385,20,37,57,11,8,2,15,53,61
23571,2016,0,Steve Blake,PG,35,DET,58,2,986,9.8,0.51,0.629,0.083,1,9.2,4.9,29.5,1.2,0.4,24.6,14.6,,0.3,0.8,1.1,0.053,,-1.8,-1.8,-3.5,-0.4,93,240,0.388,52,151,0.344,41,89,0.461,0.496,16,20,0.8,9,80,89,200,24,5,81,70,254
23572,2016,0,Eric Bledsoe,PG,26,PHO,31,31,1059,20,0.557,0.262,0.35,1.8,11.2,6.4,31.8,2.9,1.5,16.2,27.2,,1.6,1,2.5,0.116,,2.7,0.1,2.8,1.3,223,492,0.453,48,129,0.372,175,363,0.482,0.502,138,172,0.802,18,107,125,190,63,19,110,75,632
23573,2016,0,Bojan Bogdanovic,SF,26,BRK,79,39,2115,10.7,0.55,0.451,0.176,1.9,11.8,6.8,7.3,0.7,0.2,12.5,19.4,,0.9,0,0.9,0.021,,-0.5,-2.9,-3.4,-0.8,324,749,0.433,129,338,0.382,195,411,0.474,0.519,110,132,0.833,36,219,255,99,29,5,115,119,887
23574,2016,0,Andrew Bogut,C,31,GSW,70,66,1451,15.9,0.623,0.004,0.179,9.5,26,18.3,14.8,1.1,5.8,21.6,11.4,,2.6,2.9,5.4,0.18,,-0.6,5.1,4.5,2.4,175,279,0.627,1,1,1,174,278,0.626,0.629,24,50,0.48,121,371,492,162,33,114,83,221,375
23575,2016,0,Matt Bonner,C,35,SAS,30,2,206,14.1,0.647,0.596,0.07,1.7,12.8,7.5,6.3,1.5,0.4,4.9,13.7,,0.4,0.3,0.8,0.181,,1.8,-0.3,1.6,0.2,29,57,0.509,15,34,0.441,14,23,0.609,0.64,3,4,0.75,3,24,27,9,6,1,3,16,76
23576,2016,0,Devin Booker,SG,19,PHO,76,51,2108,11.9,0.535,0.333,0.295,1.4,8.4,4.8,15.8,1,0.8,14,23,,1.2,0.7,1.9,0.043,,-0.6,-2.4,-3.1,-0.6,367,867,0.423,99,289,0.343,268,578,0.464,0.48,215,256,0.84,27,160,187,200,44,20,160,225,1048
23577,2016,0,Trevor Booker,PF,28,UTA,79,2,1632,14.4,0.533,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,,1.8,2.6,4.3,0.128,,-0.9,2.3,1.4,1.4,190,388,0.49,12,41,0.293,178,347,0.513,0.505,71,106,0.67,166,286,452,84,59,41,81,169,463
23578,2016,1,Chris Bosh,PF,31,MIA,53,53,1778,20.2,0.571,0.289,0.349,3.2,21.1,12.4,12.1,1,1.5,8.1,24.7,,4.1,2.3,6.4,0.172,,2.3,-0.3,2.1,1.8,358,767,0.467,81,222,0.365,277,545,0.508,0.52,213,268,0.795,48,342,390,128,36,34,78,101,1010
23579,2016,0,Avery Bradley,SG,25,BOS,76,72,2536,13.2,0.538,0.399,0.121,2,7.3,4.6,9.8,2.2,0.6,9.2,19.8,,2,2.8,4.8,0.09,,0.5,-0.3,0.2,1.4,456,1019,0.447,147,407,0.361,309,612,0.505,0.52,96,123,0.78,48,172,220,158,117,19,109,164,1155
23580,2016,0,Elton Brand,C,36,PHI,17,1,225,11.4,0.461,0.014,0.125,4.2,27,15.2,13.1,2,2.7,12.6,16.9,,-0.1,0.3,0.2,0.036,,-5.5,1.5,-4,-0.1,31,72,0.431,0,1,0,31,71,0.437,0.431,8,9,0.889,9,54,63,18,9,8,11,32,70
23581,2016,0,Corey Brewer,SF,29,HOU,82,12,1669,9.9,0.481,0.406,0.254,2.8,10.4,6.6,10,2.5,0.9,11.3,17.8,,0.1,1.2,1.2,0.035,,-2.2,-1,-3.1,-0.5,212,552,0.384,61,224,0.272,151,328,0.46,0.439,105,140,0.75,42,157,199,109,84,19,78,168,590
23582,2016,0,Aaron Brooks,PG,31,CHI,69,0,1108,11.8,0.494,0.394,0.136,2,7.5,4.8,26,1.4,0.7,14.2,22.9,,0.2,0.7,0.9,0.04,,-0.5,-2.8,-3.3,-0.4,188,469,0.401,66,185,0.357,122,284,0.43,0.471,49,64,0.766,21,80,101,180,30,10,82,132,491
23583,2016,0,Anthony Brown,SF,23,LAL,29,11,599,4.9,0.427,0.556,0.159,1.6,11.3,6.3,4.8,1.2,0.7,10,11,,-0.4,0.1,-0.3,-0.024,,-4,-1.1,-5,-0.5,39,126,0.31,20,70,0.286,19,56,0.339,0.389,17,20,0.85,9,61,70,19,14,5,15,34,115
23584,2016,0,Lorenzo Brown,PG,25,PHO,8,0,61,4.4,0.374,0.32,0.16,0,12.8,6.2,28,2.4,1.3,25.2,24.9,,-0.3,0.1,-0.2,-0.157,,-8.1,-1.4,-9.5,-0.1,8,25,0.32,1,8,0.125,7,17,0.412,0.34,3,4,0.75,0,7,7,11,3,1,9,4,20
23585,2016,0,Markel Brown,SG,24,BRK,62,6,982,11.3,0.5,0.376,0.292,2.6,11.5,7,13.9,2,1.2,12.9,18.9,,0.2,0.4,0.6,0.031,,-1.4,-1.3,-2.6,-0.2,127,322,0.394,38,121,0.314,89,201,0.443,0.453,71,94,0.755,23,99,122,91,38,15,54,94,363
23586,2016,1,Kobe Bryant,SF,37,LAL,66,66,1863,14.9,0.469,0.42,0.252,2.3,12.3,7.1,19.1,1.7,0.5,9.4,32.2,,-0.9,0.5,-0.4,-0.01,,0.8,-3.3,-2.5,-0.2,398,1113,0.358,133,467,0.285,265,646,0.41,0.417,232,281,0.826,41,206,247,184,62,13,129,115,1161
23587,2016,0,Chase Budinger,SF,27,TOT,66,2,929,10.7,0.514,0.36,0.234,5,12.6,8.8,10.2,1.7,0.9,14.3,14.5,,0.4,1,1.4,0.073,,-2,0.3,-1.7,0.1,104,239,0.435,24,86,0.279,80,153,0.523,0.485,39,56,0.696,43,107,150,64,32,10,44,62,271
23588,2016,0,Chase Budinger,SF,27,IND,49,2,729,11.1,0.502,0.356,0.247,4.7,13.4,9.1,9.9,2,1,12.6,14.9,,0.3,1,1.3,0.084,,-2,0.8,-1.2,0.1,81,194,0.418,20,69,0.29,61,125,0.488,0.469,34,48,0.708,31,90,121,49,29,9,31,46,216
23589,2016,0,Chase Budinger,SF,27,PHO,17,0,200,9.2,0.567,0.378,0.178,6.4,9.4,7.9,11.4,0.7,0.4,21.1,13.1,,0.1,0,0.1,0.034,,-2,-1.6,-3.6,-0.1,23,45,0.511,4,17,0.235,19,28,0.679,0.556,5,8,0.625,12,17,29,15,3,1,13,16,55
23590,2016,0,Reggie Bullock,SF,24,DET,37,0,429,12,0.583,0.541,0.153,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,,0.8,0.4,1.2,0.134,,0,0,0,0.2,43,98,0.439,22,53,0.415,21,45,0.467,0.551,14,15,0.933,14,54,68,27,10,2,8,29,122
23591,2016,0,Trey Burke,PG,23,UTA,64,0,1366,14,0.507,0.404,0.129,1.5,8,4.8,19.7,1.4,0.4,10.7,25.3,,0.9,1.2,2.1,0.074,,0.4,-2.5,-2,0,262,634,0.413,88,256,0.344,174,378,0.46,0.483,67,82,0.817,18,94,112,148,35,6,80,86,679
23592,2016,0,Alec Burks,SG,24,UTA,31,3,797,14.3,0.52,0.237,0.422,2.4,13.6,8,13.9,1.2,0.4,11.4,25.9,,0.7,0.8,1.5,0.09,,-0.9,-1.6,-2.5,-0.1,137,334,0.41,32,79,0.405,105,255,0.412,0.458,106,141,0.752,16,93,109,63,18,4,51,71,412
23593,2016,0,Caron Butler,SF,35,SAC,17,1,176,11.3,0.49,0.305,0.203,3.1,10.4,6.8,8.3,2.5,0.5,4.5,16.2,,0.1,0.1,0.3,0.071,,-1.5,-1.1,-2.6,0,25,59,0.424,3,18,0.167,22,41,0.537,0.449,10,12,0.833,5,17,22,10,9,1,3,19,63
23594,2016,1,Jimmy Butler,SG,26,CHI,67,67,2474,21.3,0.562,0.198,0.459,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,,6.5,2.7,9.1,0.177,,3.6,0.3,4,3.7,470,1035,0.454,64,205,0.312,406,830,0.489,0.485,395,475,0.832,79,279,358,321,110,43,132,124,1399
23595,2016,0,Rasual Butler,SF,36,SAS,46,0,432,13.4,0.558,0.471,0.154,0.8,13.5,7.4,7.7,1.5,4.1,6.7,12.6,,0.4,0.9,1.3,0.146,,-0.9,2.7,1.8,0.4,49,104,0.471,15,49,0.306,34,55,0.618,0.543,11,16,0.688,3,53,56,24,13,23,8,11,124
23596,2016,0,Bruno Caboclo,SF,20,TOR,6,1,43,-7.7,0.125,0.583,0,2.7,2.6,2.7,3.2,2.4,1.9,25,16.9,,-0.3,0,-0.3,-0.283,,-11.4,-0.2,-11.6,-0.1,1,12,0.083,1,7,0.143,0,5,0,0.125,0,0,,1,1,2,1,2,1,4,2,3
23597,2016,0,Jose Calderon,PG,34,NYK,72,72,2024,12.3,0.571,0.446,0.105,1.2,11,6.2,22.4,1.6,0.3,15.4,12.6,,2.7,1.4,4,0.096,,0.5,-0.6,-0.1,1,209,455,0.459,84,203,0.414,125,252,0.496,0.552,42,48,0.875,22,207,229,298,63,7,87,135,544
23598,2016,0,Kentavious Caldwell-Pope,SG,22,DET,76,76,2789,12.4,0.521,0.384,0.238,2.6,8.6,5.5,7.8,2,0.5,9,18.2,,2.6,2.7,5.3,0.092,,0.6,0.6,1.1,2.2,403,960,0.42,114,369,0.309,289,591,0.489,0.479,185,228,0.811,70,212,282,138,110,17,105,167,1105
23599,2016,0,Isaiah Canaan,SG,24,PHI,77,39,1966,11.1,0.528,0.672,0.249,1.1,8.8,4.8,11.3,1.4,0.5,10.2,19.9,,0.9,0.5,1.4,0.035,,0.2,-2.9,-2.7,-0.4,260,722,0.36,176,485,0.363,84,237,0.354,0.482,150,180,0.833,20,154,174,137,56,12,91,133,846
23600,2016,0,Clint Capela,C,21,HOU,77,35,1471,18.3,0.553,0.003,0.531,14.4,22.7,18.5,5.1,2,5.2,10.9,16.1,,2.4,2,4.4,0.144,,-1.2,1.7,0.5,0.9,231,397,0.582,0,1,0,231,396,0.583,0.582,80,211,0.379,194,300,494,47,59,92,60,190,542
23601,2016,0,DeMarre Carroll,SF,29,TOR,26,22,786,11.9,0.49,0.437,0.185,4.6,13.1,8.9,5.5,2.9,0.6,8.8,18.5,,0.2,1,1.2,0.074,,0,0.3,0.2,0.4,105,270,0.389,46,118,0.39,59,152,0.388,0.474,30,50,0.6,31,91,122,27,44,6,28,63,286
23602,2016,0,Vince Carter,SG,39,MEM,60,3,1005,12.7,0.52,0.493,0.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,,1,0.8,1.8,0.084,,-0.1,-1.2,-1.2,0.2,133,343,0.388,59,169,0.349,74,174,0.425,0.474,70,84,0.833,31,115,146,56,38,16,35,101,395
23603,2016,0,Michael Carter-Williams,PG,24,MIL,54,37,1649,13.9,0.497,0.099,0.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,,-0.4,1.6,1.2,0.035,,-1.6,0.9,-0.8,0.5,251,555,0.452,15,55,0.273,236,500,0.472,0.466,106,162,0.654,48,228,276,281,80,41,153,162,623
23604,2016,0,Omri Casspi,SF,27,SAC,69,21,1880,13.9,0.587,0.441,0.256,3.4,20.1,11.8,7.5,1.4,0.7,12,17.8,,2.1,1.5,3.6,0.092,,0.3,-0.6,-0.3,0.8,299,622,0.481,112,274,0.409,187,348,0.537,0.571,103,159,0.648,58,352,410,95,56,17,94,154,813
23605,2016,0,Willie Cauley-Stein,C,22,SAC,66,39,1412,15.3,0.588,0.006,0.369,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,,2.4,1.4,3.8,0.13,,-0.8,1.5,0.7,1,191,339,0.563,0,2,0,191,337,0.567,0.563,81,125,0.648,134,218,352,37,48,66,46,146,463
23606,2016,0,Mario Chalmers,PG,29,TOT,61,7,1373,17.3,0.561,0.336,0.59,1.9,11.5,6.5,26.6,3.3,0.9,16.4,21.9,,2.3,1.5,3.8,0.132,,1.8,-0.3,1.5,1.2,182,444,0.41,46,149,0.309,136,295,0.461,0.462,218,262,0.832,24,133,157,230,88,13,110,181,628
23607,2016,0,Mario Chalmers,PG,29,MIA,6,0,120,9.5,0.437,0.344,0.406,1,11.9,6.6,22.3,3.4,0.6,19.3,17.8,,-0.1,0.2,0.1,0.038,,-3.1,0.8,-2.3,0,10,32,0.313,1,11,0.091,9,21,0.429,0.328,12,13,0.923,1,13,14,19,8,1,9,16,33
23608,2016,0,Mario Chalmers,PG,29,MEM,55,7,1253,18,0.57,0.335,0.604,2,11.4,6.5,27,3.3,0.9,16.2,22.3,,2.4,1.3,3.7,0.141,,2.3,-0.4,1.9,1.2,172,412,0.417,45,138,0.326,127,274,0.464,0.472,206,249,0.827,23,120,143,211,80,12,101,165,595
23609,2016,0,Tyson Chandler,C,33,PHO,66,60,1618,14.7,0.606,0.003,0.545,11.5,27.5,19.3,6,1.1,2.2,19.3,12.7,,2.1,1.6,3.8,0.112,,-1.9,1.3,-0.5,0.6,183,314,0.583,0,1,0,183,313,0.585,0.583,106,171,0.62,175,401,576,64,36,44,93,145,472
23610,2016,0,Rakeem Christmas,PF,24,IND,1,0,6,32,1,0,0,18.3,0,9.1,0,0,0,0,14.7,,0,0,0,0.343,,9.7,-6.6,3.2,0,2,2,1,0,0,,2,2,1,1,0,0,,1,0,1,0,0,0,0,1,4
23611,2016,0,Ian Clark,SG,24,GSW,66,1,578,11.5,0.544,0.416,0.168,2.6,9.7,6.3,15.3,1.4,1.7,16.5,19.5,,0.3,0.6,0.9,0.075,,-1.8,-1.3,-3,-0.2,89,202,0.441,30,84,0.357,59,118,0.5,0.515,28,34,0.824,13,55,68,64,17,13,43,58,236
23612,2016,0,Coty Clarke,SF,23,BOS,3,0,6,23.9,0.75,0.5,0,0,18,8.8,0,0,0,20,35.5,,0,0,0,0.025,,0.2,-9.7,-9.5,0,2,4,0.5,2,2,1,0,2,0,0.75,0,0,,0,1,1,0,0,0,1,0,6
23613,2016,0,Jordan Clarkson,SG,23,LAL,79,79,2552,14.3,0.516,0.291,0.186,3.8,9.6,6.6,13.8,1.7,0.2,10.2,22.8,,1.7,0.4,2.1,0.039,,0.6,-2,-1.4,0.4,475,1098,0.433,111,320,0.347,364,778,0.468,0.483,164,204,0.804,93,220,313,192,88,7,135,168,1225
23614,2016,0,Norris Cole,PG,27,NOP,45,23,1198,10.8,0.465,0.211,0.134,0.9,13.5,7,22,1.5,0.3,12.8,21.7,,-0.6,0.5,-0.1,-0.004,,-2.4,-1.4,-3.7,-0.5,196,484,0.405,33,102,0.324,163,382,0.427,0.439,52,65,0.8,10,141,151,167,37,5,75,102,477
23615,2016,0,Darren Collison,PG,28,SAC,74,15,2219,15.9,0.591,0.28,0.291,1.4,6.8,4.1,21.7,1.6,0.1,12.9,19.2,,4.5,0.7,5.2,0.113,,1.8,-2.2,-0.4,0.9,377,776,0.486,87,217,0.401,290,559,0.519,0.542,194,226,0.858,28,141,169,318,76,4,130,142,1035
23616,2016,0,Nick Collison,PF,35,OKC,59,4,699,7.7,0.498,0.018,0.303,11.2,15.2,13.3,9.6,1.1,1.7,28.8,10.6,,0.1,0.7,0.8,0.053,,-2.5,1.3,-1.2,0.1,50,109,0.459,0,2,0,50,107,0.467,0.459,23,33,0.697,68,103,171,52,15,16,50,107,123
23617,2016,0,Mike Conley,PG,28,MEM,56,56,1761,19.4,0.538,0.309,0.329,1.6,9.3,5.3,32.7,2,0.8,9.5,22.4,,4.2,1.1,5.3,0.144,,3.7,-1.9,1.7,1.7,294,696,0.422,78,215,0.363,216,481,0.449,0.478,191,229,0.834,26,138,164,342,67,16,84,100,857
23618,2016,0,Pat Connaughton,SG,23,POR,34,0,143,4.6,0.352,0.429,0.102,8.3,15.9,12.1,9.9,0.7,0,16.3,18.7,,-0.3,0.1,-0.2,-0.076,,-5.8,-2.4,-8.2,-0.2,13,49,0.265,5,21,0.238,8,28,0.286,0.316,5,5,1,11,21,32,10,2,0,10,6,36
23619,2016,0,Chris Copeland,PF,31,MIL,24,1,156,5.4,0.462,0.706,0.137,0.7,6.5,3.7,10.3,0.7,0,10,17.3,,-0.1,0,-0.1,-0.017,,-2.5,-5.2,-7.7,-0.2,17,51,0.333,10,36,0.278,7,15,0.467,0.431,6,7,0.857,1,9,10,11,2,0,6,17,50
23620,2016,0,Bryce Cotton,PG,23,TOT,8,0,39,1.7,0.4,0.3,0,0,0,0,10.8,3.7,0,33.3,16.5,,-0.2,0,-0.1,-0.168,,-9.3,-2.7,-12,-0.1,4,10,0.4,0,3,0,4,7,0.571,0.4,0,0,,0,0,0,3,3,0,5,2,8
23621,2016,0,Bryce Cotton,PG,23,PHO,3,0,33,-3.3,0.25,0.375,0,0,0,0,12.7,4.4,0,38.5,16.8,,-0.2,0,-0.2,-0.238,,-12.2,-2.1,-14.3,-0.1,2,8,0.25,0,3,0,2,5,0.4,0.25,0,0,,0,0,0,3,3,0,5,2,4
23622,2016,0,Bryce Cotton,PG,23,MEM,5,0,6,29.1,1,0,0,0,0,0,0,0,0,0,15,,0,0,0,0.221,,6.5,-6.1,0.4,0,2,2,1,0,0,,2,2,1,1,0,0,,0,0,0,0,0,0,0,0,4
23623,2016,1,DeMarcus Cousins,C,25,SAC,65,65,2246,23.6,0.538,0.158,0.498,7.7,28.2,18,17,2.2,3.3,13.3,35.4,,2.4,3.3,5.7,0.122,,1,1.6,2.6,2.6,601,1332,0.451,70,210,0.333,531,1122,0.473,0.477,476,663,0.718,158,589,747,214,101,92,249,236,1748
23624,2016,0,Robert Covington,SF,25,PHI,67,49,1903,13.2,0.543,0.677,0.249,3.6,20.9,12,8.4,2.7,1.6,15.3,21.5,,-0.1,2.1,2,0.05,,-0.2,0,-0.2,0.9,274,712,0.385,170,482,0.353,104,230,0.452,0.504,140,177,0.791,65,354,419,97,105,40,143,232,858
23625,2016,0,Allen Crabbe,SG,23,POR,81,8,2105,12.2,0.572,0.42,0.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,,3.1,1.2,4.3,0.098,,0.4,-1.1,-0.7,0.7,311,678,0.459,112,285,0.393,199,393,0.506,0.541,98,113,0.867,27,189,216,99,63,16,64,192,832
23626,2016,0,Jamal Crawford,SG,35,LAC,79,5,2126,14,0.529,0.366,0.289,1,6.3,3.7,14,1.2,0.4,9.6,24.9,,1.8,1.5,3.3,0.076,,-0.2,-2.4,-2.6,-0.3,379,939,0.404,117,344,0.34,262,595,0.44,0.466,245,271,0.904,20,125,145,183,52,12,113,122,1120
23627,2016,0,Jae Crowder,SF,25,BOS,73,73,2308,15.8,0.565,0.446,0.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,,3.8,3.5,7.3,0.152,,1.5,1.3,2.8,2.8,360,813,0.443,122,363,0.336,238,450,0.529,0.518,196,239,0.82,70,303,373,135,126,35,83,198,1038
23628,2016,0,Dante Cunningham,SF,28,NOP,80,46,1971,8.6,0.54,0.422,0.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11,,1.5,0.7,2.1,0.052,,-1.1,-0.1,-1.2,0.4,186,412,0.451,55,174,0.316,131,238,0.55,0.518,57,82,0.695,57,179,236,77,42,33,41,173,484
23629,2016,0,Jared Cunningham,SG,24,TOT,44,3,410,5.9,0.464,0.371,0.524,0.8,9.6,5.3,6.9,1.8,0.4,14,16.5,,-0.3,0.4,0.1,0.014,,-4.6,-1.3,-5.9,-0.4,36,105,0.343,12,39,0.308,24,66,0.364,0.4,36,55,0.655,3,35,38,20,14,2,21,41,120
23630,2016,0,Jared Cunningham,SG,24,CLE,40,3,355,5.9,0.464,0.352,0.527,1,8.2,4.6,7.6,1.7,0.5,13.8,16.6,,-0.2,0.4,0.1,0.018,,-4.4,-1,-5.4,-0.3,32,91,0.352,10,32,0.313,22,59,0.373,0.407,30,48,0.625,3,26,29,19,12,2,18,37,104
23631,2016,0,Jared Cunningham,SG,24,MIL,4,0,55,5.8,0.468,0.5,0.5,0,18.5,9.3,2.5,1.9,0,14.9,16.4,,-0.1,0,0,-0.012,,-5.7,-3.2,-8.9,-0.1,4,14,0.286,2,7,0.286,2,7,0.286,0.357,6,7,0.857,0,9,9,1,2,0,3,4,16
23632,2016,0,Seth Curry,PG,25,SAC,44,9,692,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,,1.2,0.2,1.4,0.097,,0.9,-2.4,-1.5,0.1,102,224,0.455,50,111,0.45,52,113,0.46,0.567,45,54,0.833,9,51,60,67,22,3,36,41,299
23633,2016,1,Stephen Curry,PG,27,GSW,79,79,2700,31.5,0.669,0.554,0.25,2.9,13.6,8.6,33.7,3,0.4,12.9,32.6,,13.8,4.1,17.9,0.318,,12.4,0.1,12.5,9.8,805,1598,0.504,402,886,0.454,403,712,0.566,0.63,363,400,0.908,68,362,430,527,169,15,262,161,2375
23634,2016,0,Troy Daniels,SG,24,CHO,43,0,476,14.9,0.634,0.652,0.048,1.6,11.6,6.5,7.6,1.2,0.5,11.2,20.4,,0.6,0.4,1.1,0.11,,1.6,-2.7,-1.1,0.1,89,187,0.476,59,122,0.484,30,65,0.462,0.634,5,9,0.556,7,50,57,21,11,3,24,40,242
23635,2016,1,Anthony Davis,C,22,NOP,61,61,2164,25,0.559,0.095,0.379,6.4,26.4,16.1,10,1.8,4.7,8.4,29.6,,4.4,2.8,7.2,0.16,,1,1.2,2.2,2.3,560,1136,0.493,35,108,0.324,525,1028,0.511,0.508,326,430,0.758,130,497,627,116,78,125,121,148,1481
23636,2016,0,Ed Davis,PF,26,POR,81,0,1684,18.7,0.616,0,0.605,14.4,24.2,19.3,7.7,1.7,3.3,13,12.7,,4.4,2.3,6.7,0.192,,0.8,2.5,3.3,2.3,206,337,0.611,0,0,,206,337,0.611,0.611,114,204,0.559,224,375,599,88,57,72,64,202,526
23637,2016,0,Branden Dawson,PF,22,LAC,6,0,29,7.1,0.46,0,0.2,7.6,7.4,7.5,0,0,2.7,0,8.5,,0,0,0,0.069,,-4.9,-1.7,-6.6,0,2,5,0.4,0,0,,2,5,0.4,0.4,1,1,1,2,2,4,0,0,1,0,2,5
23638,2016,0,Dewayne Dedmon,C,26,ORL,58,20,705,17,0.606,0,0.429,10.4,25.7,17.9,2.7,1.6,5.4,13.2,15.2,,1.2,1.1,2.4,0.162,,-2.6,1.3,-1.3,0.1,99,177,0.559,0,0,,99,177,0.559,0.559,57,76,0.75,67,161,228,13,22,46,32,109,255
23639,2016,0,Bryce Dejean-Jones,SG,23,NOP,14,11,279,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,,0,0.2,0.2,0.033,,-2.2,-0.4,-2.6,0,28,69,0.406,12,32,0.375,16,37,0.432,0.493,11,21,0.524,8,40,48,15,10,2,11,17,79
23640,2016,0,Sam Dekker,SF,21,HOU,3,0,6,10.8,,,,0,18.5,9.2,0,8.2,0,,0,,0,0,0,0.116,,-5.3,5.8,0.5,0,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,0,0
23641,2016,0,Matthew Dellavedova,PG,25,CLE,76,14,1867,11.3,0.527,0.468,0.129,2,7.8,4.9,26.2,1.2,0.4,17.7,15.9,,2.2,1.6,3.8,0.098,,-0.2,-1.4,-1.6,0.2,207,511,0.405,98,239,0.41,109,272,0.401,0.501,57,66,0.864,33,129,162,337,44,9,116,178,569
23642,2016,0,Luol Deng,PF,30,MIA,74,73,2394,15,0.549,0.344,0.258,5.3,15.4,10.5,9,1.6,0.9,8.9,17.4,,3.5,2.8,6.4,0.128,,1.3,0.6,1.9,2.3,339,745,0.455,88,256,0.344,251,489,0.513,0.514,145,192,0.755,108,335,443,140,74,29,81,122,911
23643,2016,1,DeMar DeRozan,SG,26,TOR,78,78,2804,21.5,0.55,0.101,0.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,,7.5,2.4,9.9,0.169,,2.7,-1.2,1.4,2.4,614,1377,0.446,47,139,0.338,567,1238,0.458,0.463,555,653,0.85,64,285,349,315,81,21,175,167,1830
23644,2016,0,Boris Diaw,PF,33,SAS,76,4,1386,14,0.582,0.18,0.198,4.9,13.9,9.6,18.4,1,1.2,18.9,17,,1.6,2.2,3.8,0.132,,-0.1,1.4,1.2,1.1,202,383,0.527,25,69,0.362,177,314,0.564,0.56,56,76,0.737,58,175,233,176,26,21,97,102,485
23645,2016,0,Gorgui Dieng,C,26,MIN,82,39,2220,17.1,0.601,0.035,0.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,,3.4,2.5,5.9,0.127,,0,2.4,2.4,2.5,308,579,0.532,6,20,0.3,302,559,0.54,0.537,205,248,0.827,157,428,585,143,94,96,140,219,827
23646,2016,0,Spencer Dinwiddie,PG,22,DET,12,0,159,8.9,0.423,0.185,0.611,2.6,9.3,5.8,20.9,1,0,9.3,20.7,,0,0.1,0.1,0.028,,-3.1,-2,-5.1,-0.1,19,54,0.352,1,10,0.1,18,44,0.409,0.361,19,33,0.576,4,13,17,22,3,0,7,20,58
23647,2016,0,Toney Douglas,PG,29,NOP,61,18,1262,14.7,0.543,0.456,0.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,,1.6,0.9,2.5,0.094,,1.4,-0.9,0.5,0.8,183,445,0.411,81,203,0.399,102,242,0.421,0.502,84,99,0.848,25,118,143,157,70,5,64,131,531
23648,2016,0,Goran Dragic,PG,29,MIA,72,72,2363,15.5,0.537,0.234,0.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,,2.4,2.3,4.7,0.096,,1.3,-0.6,0.7,1.6,417,875,0.477,64,205,0.312,353,670,0.527,0.513,120,165,0.727,54,223,277,419,71,17,185,188,1018
23649,2016,1,Andre Drummond,C,22,DET,81,81,2666,21.2,0.499,0.006,0.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,,2,5.5,7.4,0.133,,-2.1,1.6,-0.5,1,552,1060,0.521,2,6,0.333,550,1054,0.522,0.522,208,586,0.355,395,803,1198,67,119,112,155,245,1314
